,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
,75.6,17164.3534414595,14462.1118744922,16635.0381390011,14783.9949459153,17375.3009710446,16193.2109128553,17646.031956117,10323.6888723526,15730.93429876,16127.7750234883,15933.7625731877,12339.5773281239,17917.8068633711,16809.6241266865,14160.2029484565,14973.2108116289,15480.4846901467,15540.3033990924,15743.6900582854,15731.1560761728,16536.9668074865,16693.477547487,14534.7841208551,14832.4191951487,16553.1597909179,16528.4949896657,14159.6306073231,16273.7474876127,16333.838535105,15909.2025784068,16727.2560937731,17048.179219744,17660.2545490178,16527.9160040797,12984.7152860111,16213.9888217478,13535.7967490856,16247.4574295747,14636.359034628,16503.3688807044,18754.0380715667,15806.1993423581,16376.4718800411,16137.9933109161,15040.8640137291,15599.3533180991,14442.120644085,16922.8076919553,14793.5254229888,16215.5166504851,15384.7130221576,17002.034189296,17758.6264544029,16672.2744976844,15098.2559844069,14670.2182636678,13039.0267005614,15340.4597324694,14633.4929129189,15397.3718691437,15275.7800402587,14941.2244748376,18094.731536716,17220.8724705481,15122.2478496715,17748.3576883569,14731.7980323859,16082.3687572348,15544.6512347083,14508.4040800849,15816.3424810004,16157.1433509563,16183.2669187899,15386.0589663454,17065.0669483318,16856.1656012026,12260.2070034487,13030.6585231935,14323.8649078162,14551.3192961156,14227.2457970877,15226.2515822952,14790.9289364875,15298.7591125859
,75.7,17102.8079235821,14407.672487962,16574.9273405358,14731.1015641691,17317.1103874581,16136.4993328197,17585.0260486822,10293.7668479476,15673.7277880954,16070.3226009489,15876.5759392222,12307.6314027973,17854.68298376,16749.9020148982,14108.0962024248,14920.5227620438,15425.9307799697,15486.0362901354,15688.9828727543,15676.439329104,16476.3354867331,16634.0303703524,14486.3837362512,14779.2826727236,16494.9754596496,16467.3584974116,14106.301350461,16216.573249978,16277.1125535005,15851.3410060682,16664.8709552235,16987.4256855511,17593.0492125733,16466.587689978,12936.0037842245,16154.5850299506,13486.0413296254,16191.5154820534,14585.2779806477,16442.2903639996,18687.1420462075,15751.3541731149,16319.354582479,16078.6965088018,14984.3823527774,15542.3352886597,14387.7868681481,16861.054836189,14740.4937387746,16156.9445917938,15331.450528383,16941.5580078384,17701.3588944627,16612.1720771822,15046.2746133359,14619.720180816,12992.0223983028,15286.941238927,14581.9694436232,15342.0779292274,15222.6256692589,14887.640095944,18028.7090270242,17163.6329549995,15070.8779167831,17686.0383360991,14678.7908088892,16024.5331431145,15485.1055480152,14454.0405771935,15756.3285939832,16095.1060985716,16123.9428078721,15330.5324872912,17010.2912415827,16796.7157209485,12213.7371458359,12984.4979553637,14272.28656341,14496.1004293582,14174.6357609847,15171.9879797097,14735.5536526975,15242.6150118546
,75.8,17039.6320552075,14352.6794987684,16514.9111634757,14678.135698899,17258.2133994204,16079.0921748067,17523.5307296886,10264.0945274923,15615.4248925901,16012.1219132836,15818.6354641692,12274.6082611894,17792.3102435338,16688.9200911176,14056.513651279,14866.9957136754,15370.7033054925,15431.4724702933,15634.0377522887,15620.7373358386,16415.8475377607,16573.8833608405,14438.3401069349,14725.9066300273,16436.4268929721,16406.0432834904,14052.7177980018,16158.3054613148,16219.79257948,15792.8011163642,16602.5125432903,16926.2315386168,17525.6639086253,16404.9442544609,12886.7834540129,16094.6080602844,13436.4816490079,16135.0522507991,14534.052551292,16380.9867609727,18620.1259708659,15696.1547681929,16261.5809323292,16019.0546455582,14927.5700543863,15484.8715133937,14333.1444339667,16799.5852764401,14686.7309826476,16097.9647892696,15278.0152807368,16880.9737338248,17642.7247857792,16551.7657708118,14994.4429778396,14568.7967566904,12945.6226549619,15233.494148021,14530.797529053,15286.9165600577,15169.3620796692,14834.1678753448,17962.586072821,17105.7390920081,15018.7820836943,17622.3305265525,14624.9346387978,15965.7550665005,15426.2351309401,14399.7520933046,15696.8708998014,16032.8968898553,16065.0377699478,15274.811250687,16955.6228533588,16736.58880277,12167.2112319171,12937.5999162956,14220.5098760423,14441.2023407985,14122.0108608076,15117.1163941747,14680.338114817,15185.7450232486
,75.9,16976.9829311601,14297.8735885069,16455.9172647998,14625.7457371204,17198.0287194852,16021.5439385677,17462.4802612654,10235.3365689695,15556.6268245518,15953.9280279388,15760.9172219788,12242.0122786371,17730.2345159044,16629.1671716863,14005.2928303174,14814.1144723691,15315.6876849439,15377.0301883881,15580.1449145806,15564.6344912416,16356.2639540886,16515.0775265882,14391.0030406519,14673.2200296028,16377.7269401378,16345.0430101174,13999.0659309119,16099.388251706,16162.1749062174,15734.0814036403,16540.6493804187,16865.1092146118,17459.302492286,16343.3952172502,12837.483214482,16035.0919118311,13387.148581511,16078.1589734466,14483.2575323709,16320.198268799,18553.0859492852,15640.2819399111,16202.8601212052,15960.0989929355,14870.093949866,15427.4361705013,14278.1950701234,16738.2616234754,14633.0937195964,16038.6161074139,15224.6132549649,16820.9346153831,17584.2174227748,16492.935202849,14942.232503002,14517.7426663677,12899.1829554453,15180.0078799241,14480.5415702525,15231.5961638635,15116.5009501876,14780.7384395646,17897.4075372384,17047.7289184975,14966.5487584113,17558.1083431093,14570.9402050795,15906.2440607963,15367.3691486329,14345.4684284354,15637.0994780513,15971.4494179158,16006.3201622854,15219.2067654354,16900.0728126183,16675.902861115,12119.8804640349,12891.2849657955,14168.1329473578,14387.3549048744,14069.051470242,15062.3367314968,14624.9879131919,15129.1328382979
,76,16913.4446215001,14242.997898551,16396.5605553698,14573.9745426427,17136.9488974459,15963.7548529478,17401.883456358,10206.516853445,15497.8508982419,15895.5084852141,15703.8873189376,12209.3880485406,17667.6868662437,16568.0992351992,13953.7784410768,14761.5651025473,15261.0606313204,15322.5081351691,15526.0931091271,15508.9298482158,16297.6236140693,16455.37176906,14340.982114503,14620.0140274881,16318.5398692283,16283.8757778921,13944.9646698301,16040.3169577953,16103.4846958924,15674.7335802525,16478.8583386191,16803.6644561617,17392.5875128717,16281.4438779915,12787.2099974752,15975.5323692067,13337.3209243227,16021.2898025555,14432.0118784756,16260.0417527992,18485.7950510556,15584.4264028296,16143.9176174842,15901.3576797977,14812.1288589666,15370.1784187946,14222.9621319004,16676.2511067809,14578.8830814025,15978.5941145009,15171.3772133878,16761.143345788,17525.9227452088,16433.5260282122,14888.9367438679,14466.5616378179,12852.284650943,15126.9853411893,14429.5396070876,15176.988077401,15063.3937966323,14728.0141032552,17832.7738426281,16990.5505139692,14914.3067785404,17493.7003980545,14517.8663088975,15846.2715915656,15308.4881288738,14290.6649875498,15577.1819514176,15910.5923776307,15947.1930772217,15163.0708837405,16843.8315067737,16614.4593318787,12072.3429278844,12845.3266654987,14115.3893032624,14334.295360909,14015.3452751281,15007.3933215713,14569.9432187254,15073.3260856465
,76.1,16849.7264975239,14187.5502427958,16336.6343261933,14522.5505094073,17075.7886863324,15905.5880163034,17340.2743589554,10177.2792762415,15439.1919721927,15837.43332598,15647.3476704056,12176.903491635,17605.4264139598,16507.3377608293,13901.5953138018,14708.3602287632,15206.106156963,15268.4471368694,15472.2569893626,15453.321860786,16240.6849258025,16396.2725499309,14290.3267905806,14567.3314394256,16259.7003869484,16222.7073107014,13890.4376632076,15980.5386440653,16044.9398630249,15615.6714466591,16416.9440646331,16742.6352843352,17325.7942175127,16220.2058202582,12736.9926223596,15915.3848801518,13287.6130362073,15964.1659646446,14380.3344627966,16200.3028045088,18418.219532857,15528.8321397843,16084.6181983427,15843.9974465934,14753.8328026455,15312.4394064915,14167.8249816808,16614.1001850601,14523.7830885641,15919.3957269696,15118.2829351834,16700.5735552459,17467.4014764893,16374.5439877563,14835.8227444907,14416.280080199,12805.5940317835,15074.6996227448,14378.5243396503,15122.5089998866,15010.217419812,14675.3704094204,17767.8783138607,16932.5367570065,14860.9500486287,17429.2108318164,14465.056485017,15786.0960263172,15249.2401314523,14237.0280246798,15517.8166290825,15850.0333665942,15888.8020629647,15107.3720949078,16787.0621424461,16552.7135837659,12025.0693910031,12799.4069370329,14063.0323931565,14281.9115206898,13962.4666336879,14952.3339054311,14515.4719104136,15017.6255135928
,76.2,16785.3415693543,14131.6727038018,16276.2594477581,14471.1178434255,17014.0096591586,15846.889823485,17278.2545515948,10147.3103919613,15381.4667905187,15778.8243886087,15591.5351125147,12143.4006902546,17542.1151152365,16445.6820187055,13848.6930199809,14654.9768355109,15150.5320032259,15213.8383838032,15417.777999173,15397.4566430954,16184.6987735624,16336.4414144393,14237.3464413809,14514.2357726259,16200.3639363774,16161.4154950969,13835.7021753537,15920.0451220455,15986.2329531797,15556.3608730418,16355.1367107569,16681.6785653962,17258.5400411738,16159.177009979,12686.2103122748,15855.1920197984,13237.2766717532,15906.7565261901,14328.2399438019,16140.8402295923,18350.1942904918,15472.5126593198,16025.5995135297,15786.7204683652,14695.8706019117,15254.3868180925,14112.2096290785,16550.9935364043,14468.5837662226,15860.5571918814,15064.5793451882,16639.8173866113,17408.8411789145,16314.4874799057,14782.7548683513,14366.6216910659,12758.4707296995,15022.2677744958,14327.9168601376,15067.4897760284,14957.0947765735,14622.4443442298,17701.8842598216,16873.0077133641,14807.5207545379,17364.4508223105,14412.367484774,15726.2056068503,15190.2940738709,14183.8959221189,15459.8226833106,15789.6687741338,15829.9776157249,15051.7581967701,16730.0123910166,16490.853259564,11977.5610466669,12753.481324537,14011.2243621381,14230.2676029917,13909.9902118262,14895.7172448425,14459.8469799608,14962.1920484821
,76.3,16721.4054110528,14076.0200644692,16215.2038574409,14419.5360217957,16952.84814327,15788.7134693589,17216.0489183025,10117.2097588138,15324.7674122538,15720.0778841573,15536.6571849727,12109.9868315308,17478.0424869506,16384.6936683722,13795.1360020259,14602.0509400578,15095.2586972764,15158.8283325327,15363.5003359454,15341.9174147676,16129.3395593247,16277.2719661867,14183.3808496648,14461.1727858096,16140.9031482371,16099.9809310546,13780.6496810047,15859.3788349928,15927.9955439446,15497.4814018597,16293.4695243678,16620.8588512047,17192.1414693177,16098.8650723249,12635.6209064295,15795.3279757242,13186.872233791,15849.4648702243,14275.8842946747,16081.8263658566,18282.268458367,15416.9196248225,15967.7644993675,15730.0868586948,14638.4810055151,15196.6682623862,14056.8547692052,16488.1701297104,14414.255951272,15801.7956995319,15010.9803267824,16579.2989468465,17350.903462953,16255.100308821,14729.3231846666,14318.0253952421,12711.0355316527,14969.6947348332,14277.5570031919,15012.4080907445,14904.2098206571,14569.5357323458,17635.8969607091,16813.4505797319,14754.9277937743,17300.5275238551,14360.5907263799,15666.9321434558,15130.8491999209,14131.2156903837,15401.9900752348,15729.8903887319,15770.9692684162,14996.5829916173,16672.3443567085,16429.8332175564,11929.6857015396,12708.014770848,13959.2971047219,14178.4557602447,13857.6599129942,14839.9672956473,14404.0585018821,14907.3267776432
,76.4,16656.5370720867,14018.8818622531,16152.6122887028,14367.0404819748,16891.5562214538,15729.9367471112,17152.8536394168,10085.6953124284,15267.8652917819,15660.2590184525,15481.2711847415,12075.4610074595,17413.2882938872,16322.3663385607,13740.5217848101,14548.1378402148,15039.5116693354,15102.8258048964,15308.2785794406,15286.1118962905,16072.7237159113,16217.40382292,14128.0083853869,14407.2628219438,16080.3567588042,16037.5982732823,13724.8693497337,15797.6490087575,15869.0642177553,15438.0227291082,16230.6931735889,16559.6050958455,17124.1885381307,16039.1552496393,12584.48912771,15734.4686871081,13136.3917458657,15791.6423526261,14223.0141827924,16022.3032229335,18213.8968695174,15361.6533607054,15910.1103762078,15673.0222990195,14580.5198361941,15137.9133029294,14001.4994260624,16424.2531312785,14359.7897521803,15742.950997675,14957.2660539342,16517.6198515355,17291.4613857005,16194.4493695518,14676.0744193974,14269.1488363789,12662.7538081525,14917.4005367042,14226.5488495715,14956.9486210708,14850.5642454999,14516.4419731336,17568.6046749505,16752.9917624056,14702.5401469691,17236.9942117624,14309.2822215155,15608.1453563488,15071.3742447497,14078.506980008,15343.9991385075,15669.1723008157,15711.6259045793,14941.5475448149,16615.3123988232,16368.8029836171,11882.1991126546,12662.3267048875,13907.5611708347,14125.6667102559,13805.6963717539,14783.7951855678,14348.2031847234,14851.9634084722
,76.5,16592.3891771728,13961.2087253958,16090.0776468403,14313.7086545936,16830.4315150572,15670.9220086406,17088.5915268189,10054.1102218165,15210.9737237503,15600.3983734394,15425.560441157,12040.2414707956,17349.1585684871,16261.0074688894,13685.7758534821,14494.0306520278,14982.8971798327,15046.2567202241,15252.9742780202,15229.2526412805,16013.9567631907,16157.3204693455,14075.1042512645,14353.5696209745,16020.2841408408,15975.6402210376,13670.0359124629,15735.5228794251,15811.2992408027,15379.0266267848,16168.0388868593,16498.1645355973,17057.1241502142,15979.3896463053,12534.4073821046,15673.9013033948,13086.7163091116,15733.4179365549,14170.5610357395,15962.1392268137,18146.0390002477,15306.8780246009,15852.2681511188,15616.0706140133,14522.8234123211,15078.8076169349,13945.9603952904,16360.7863443749,14305.3689106977,15684.9313532574,14902.8122054759,16455.8626398863,17231.2781814319,16133.3942059787,14623.0324244595,14220.9381918131,12614.4618457232,14863.8136270006,14176.1127525388,14900.3683251691,14797.3272464358,14463.1605628029,17502.0970995534,16691.520812799,14650.5742613281,17174.2184485103,14257.2908843578,15549.4222828688,15012.4957273999,14026.9393972067,15286.6645825764,15608.7609111338,15653.2961775958,14887.3851037477,16558.5603890546,16307.7425312244,11835.1957868491,12616.9173064575,13856.2646032618,14073.0912104118,13754.6289769503,14727.9105928683,14292.6977146862,14795.9375843244
,76.6,16528.2795593213,13904.2580538154,16028.139595743,14259.9011323505,16768.5406415843,15612.3723620999,17024.5978702077,10022.6320820974,15153.9270183751,15540.2926767294,15368.9659904475,12004.3071465867,17285.4664430745,16199.4123428995,13630.7272825012,14439.9573189677,14926.1179475385,14988.9649865925,15197.2734398375,15172.1790341368,15953.0144599227,16096.4385840314,14022.2172214465,14299.2792346046,15959.9816575962,15913.7951680301,13615.1164763691,15673.8298534466,15753.6608664014,15320.2730034001,16105.4536994717,16436.9085878025,16991.2869835198,15918.6224539933,12484.6652045262,15613.6919328026,13037.1202850187,15674.916462871,14118.2216635987,15901.5255272689,18078.4320521877,15251.9746999584,15794.6412004444,15557.8156447633,14465.0649324887,15019.3237982856,13889.327841036,16296.9346940268,14250.8636406736,15626.3976752405,14848.1276434981,16394.3014804705,17170.5480623706,16071.9541283914,14569.236550839,14172.1850962758,12565.400013899,14809.6115396203,14125.6665147789,14843.0605874039,14744.2012163392,14409.6672083982,17436.5418323798,16629.8527900457,14599.6445241616,17111.1972336743,14205.1491451483,15491.2681942124,14954.5203427637,13975.0415671542,15229.2128611579,15548.7546715801,15595.0706893682,14832.7797608374,16501.5737466693,16246.9777276774,11787.9972995646,12571.2784035045,13805.0318484343,14020.286980267,13703.4219800647,14672.7964209442,14237.9310874295,14739.8249503266
,76.7,16464.9202333007,13847.2923743529,15966.220106731,14206.3818592319,16706.4448974578,15554.0906147066,16960.361494188,9991.63335661045,15096.3868913096,15480.107654175,15311.9528557787,11967.8170065286,17222.2148877956,16138.3925051222,13576.0497134618,14386.0024713554,14869.6345944764,14932.0642752521,15141.9967930788,15115.0624284433,15892.7033158682,16035.9113221165,13970.9321030263,14245.2104046565,15900.5153879261,15852.0142605625,13560.7231353416,15612.6645784309,15696.3399486789,15261.9935365836,16042.8770848617,16376.1816317654,16925.7300782671,15858.4420917492,12435.3971296147,15554.017839574,12988.2085593656,15616.7676101577,14065.9647901043,15841.1977182049,18011.4370892456,15197.8432605701,15737.5519316667,15499.7019646324,14406.6344591385,14960.2905270961,13832.6798474459,16233.8744737274,14195.7898273265,15568.503196122,14793.5995032381,16333.6860473232,17109.3529795548,16011.32587521,14515.3585208802,14122.5421149881,12516.2847813769,14754.9803857489,14074.6888707281,14785.3397976281,14691.2127904617,14356.1416198399,17372.3092364061,16568.0786834057,14549.1285436388,17047.9348594781,14153.4927406474,15433.0275137066,14897.2064859242,13922.7426900056,15171.5862250109,15489.0610997067,15537.4803840897,14778.9606627817,16444.1181133242,16185.690368374,11741.0219195124,12525.2963489338,13753.8180102149,13967.0940302075,13652.9536437337,14619.5051865363,14183.9247634836,14683.5082844474
