,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11
,82.4,4881.04238461861,4977.85828505833,5181.82364591651,5502.58959988939,5664.83709259946,6369.57164586787,6914.19458226602,6477.65947630868,6564.07558360532,6434.14626172792,6892.35858309916,4637.51178350656,5380.70700582844,5398.38773848896,5194.25566460054,5510.60066996684,5815.9481806327,6108.45375608583,6320.70854117168,6640.18463693583,6811.80872119143,7427.11198241807,7752.50882730376,5158.44621607408,5907.59508629244,6017.69885778243,5849.30683994924,6157.67058763807,6135.35133657635,6366.68717940637,6411.9488174465,6080.35121047398,5313.26966496391,6240.6672451424,5898.8756701701,5928.21268254691,6730.01013203078,6050.636614271,6099.55156525941,6308.611439034,6551.24408235501,6672.02284633285,6628.1896993486,6680.09036923508,5376.55301128886,6723.17632589391,5963.23245790539,6763.90368556564,5869.66605647726,6282.84138602077,5637.40708410295,5358.67130054784,5435.1742758793,5762.7062983459,5627.85400309825,6108.07033254703,6222.07740480969,5375.31124162128,5678.31974963275,8174.15675756543,5773.42781636037,6629.69783559119,5979.66857368848,5372.52381854826,5816.90918940893,6032.73882904989,5986.30731701905,5982.49177757159,6504.18719016073,5558.59308950365,6116.41257517127,6909.03863122257,6259.01227402004,6199.57428980985,5938.96378356358,6338.87535671325,6202.6318302296,6664.82333211283,6221.75546695596,5985.36642651012,6587.7716315475,6410.74219216869,6692.76157898812,6423.29788378458,6314.66531804806,6159.94192060041,6849.41081661139,6708.21720441745,7043.18356517746,7455.41053710103,6637.93262585016,7799.60393572374,6554.55382841894
,82.5,4849.96513921072,4923.85408145189,5080.80601901765,5342.36431328639,5479.8220077481,6099.17631102531,6603.051322113,6149.68866683449,6207.17892788525,6093.17111467677,6478.95253575565,4575.91124295617,5351.08089835033,5337.715633626,5099.93061933971,5372.23922544074,5607.24454840625,5872.04169728955,6038.48851323865,6292.3837483695,6449.90299577092,6989.64303426653,7281.78642469916,5125.92053491883,5622.09139610532,5706.39610446847,5540.28450639027,5807.44266691832,5780.14731600037,6009.29430452344,6068.46038405966,5765.33453464078,5165.32563434786,5924.30919572037,5622.86053990524,5633.72151299335,6321.69115018021,5742.97727316892,5788.82302989439,5939.69485039876,6156.43986732028,6285.28252747362,6261.28868562895,6330.00228636274,5237.61551915932,6349.3101313992,5664.42023632171,6356.67075268076,5613.91796287017,5927.0261496271,5363.7214410637,5142.40497887483,5216.71352743949,5503.07287860887,5416.07598143794,5792.01656401746,5879.57432122579,5204.46455570154,5448.9227017029,7584.36689673793,5592.12025175911,6242.22890441577,5697.79129741672,5177.5914697173,5542.29903850948,5779.36266081784,5723.54842256782,5705.21393668298,6137.71804936084,5398.5264709986,5820.19908830791,6503.4597484568,5960.98061570363,5846.9367602301,5620.60109174518,5964.34955551642,5871.72940076407,6266.37065447238,5888.47261430167,5708.34082963913,6213.69819836282,6054.64799965871,6274.99220693579,6032.00183726153,5973.47500557191,5840.37100830345,6426.78832799919,6332.6182621338,6598.4734194264,6982.48814058309,6287.54635414543,7263.44905329568,6191.59544587551
,82.6,4826.94111307611,4884.33436324805,5003.76933674539,5213.86318566789,5329.01886313049,5872.34001667695,6338.59529825838,5871.68804604984,5905.7068882142,5803.47256669678,6125.1930545402,4530.63157910883,5329.26429800732,5293.4721040251,5027.92509034342,5262.57316690502,5437.04748331468,5677.76696918931,5803.44393226285,5999.50997364114,6142.95181813194,6614.74747549303,6874.75338300082,5101.99385967539,5382.82941876288,5447.29832906423,5282.58792303196,5510.16860558598,5480.53652827241,5707.13695781613,5778.8028273843,5503.19469750631,5050.81168193733,5661.40308365123,5397.68131047275,5388.54742314974,5966.73159258606,5487.77298950699,5528.43703548914,5628.56043501518,5824.91473887954,5959.82310734739,5953.87260539986,6038.23287175593,5130.73816592159,6036.28775587008,5418.80248665486,6001.19302194853,5401.13790142416,5626.48800520362,5137.01219580906,4967.57630720883,5043.07401104228,5293.47782022734,5248.68530909945,5532.00161423054,5596.34528567198,5070.28633247133,5263.16729219947,7063.71727543836,5446.75581603104,5909.14646618597,5465.72204722774,5022.60843994043,5319.80528405495,5576.10785037421,5513.03133836008,5481.81162083357,5834.77305199357,5275.25159632396,5574.04111874494,6154.15007331951,5711.45396183934,5548.19331998931,5355.49761170201,5647.18254928293,5596.6337889724,5931.55371402649,5609.14510379929,5482.32756305448,5897.39068527898,5751.68577979454,5922.85733951113,5707.32380060897,5684.78462210209,5573.03508881946,6067.32235057505,6018.54537524295,6221.63395107312,6580.73683521854,5994.44253394552,6797.16175875601,5882.7801947334
,82.7,4809.64284622315,4855.69948445411,4946.76653072222,5114.30819019233,5210.88274773433,5689.21789957751,6121.56457715715,5645.07013843655,5659.91165369782,5565.50462314379,5831.88433620883,4497.68499723382,5312.9159496284,5261.36083268868,4974.26258885035,5178.25614106239,5302.62350480205,5523.83252730843,5615.23465117476,5762.23042856076,5891.28303295878,6303.93747135725,6533.3572011383,5084.12683524934,5189.31508178778,5238.72385940399,5075.33538391324,5267.24775581244,5237.00547238354,5461.3214555305,5543.38393282004,5292.41383278746,4964.37344350045,5449.62386989184,5219.69560710564,5190.33067601912,5668.32387370606,5282.88085883165,5317.52021638486,5375.62473751446,5556.36394840002,5695.97494586008,5705.9399182015,5803.21270651502,5050.86957738454,5781.38673242972,5222.86386215097,5699.95926594169,5229.71839366274,5381.05317736359,4955.86722198327,4831.03998365789,4909.86718857479,5130.18055934548,5120.39036923804,5325.4203553417,5369.13116361014,4967.12585923687,5117.37655092674,6615.37258980838,5333.2816206975,5632.56950508634,5281.2271460026,4903.73346343681,5146.05973101334,5418.86238950369,5350.0368649242,5307.29725333029,5591.56189920081,5182.23963776085,5374.96439524852,5863.81837818307,5510.027034132,5303.92182600685,5142.49019883756,5388.58980684305,5375.9715686651,5659.2898912683,5382.09438000526,5302.82759005126,5637.17667295441,5500.78413242078,5635.89732908869,5446.81134907678,5449.05811132244,5357.52620008435,5772.04538951,5764.31046581847,5912.11403627599,6249.94622808024,5756.91409409176,6402.7056293687,5626.3106788724
,82.8,4796.84114222936,4834.580926005,4904.78703947646,5038.93813699707,5120.74710276644,5545.85078814701,5949.38923325308,5465.75384738403,5465.31708795748,5375.75384722203,5595.86276104816,4474.33418392463,5301.00168352235,5238.24072262302,4934.90489084677,5115.33074784941,5199.45986478329,5405.67509741144,5468.96700226209,5576.02006333778,5691.25610875383,6053.71161799741,6255.6438384975,5070.94699336417,5036.0921616122,5074.53568970551,4912.68877948134,5073.65187003999,5044.8588542948,5267.5180883427,5358.66402124377,5128.24001751742,4900.67465174871,5283.83613237117,5082.84314309328,5035.82465663472,5422.9015426039,5122.39279339392,5150.84317641758,5174.98010503296,5344.92185480489,5488.29430261828,5511.3954964641,5619.09736585592,4992.77131220955,5580.82368349048,5071.15753977453,5452.61437262999,5094.78308024133,5185.52109003059,4814.35012256937,4726.78189889238,4809.65664190468,5005.69895336702,5024.37099999576,5166.15095968834,5192.33176394844,4889.45350907401,5006.30863811496,6242.89001388818,5246.39766412386,5408.28861478362,5137.94172655263,4814.03452289907,5013.22465663281,5300.04493692269,5226.65008730358,5174.58624143822,5402.28632608483,5114.27031673252,5219.57791344291,5628.60962516503,5350.86964322138,5108.7841947461,4975.25572014643,5183.25421168661,5203.0064568679,5443.89326662366,5202.23814419881,5164.67620072478,5430.25074133571,5299.86247609938,5406.44754260778,5241.64125879145,5260.60852668463,5187.79449880523,5535.55612371377,5563.80898201035,5664.82698163692,5985.83274305996,5570.31833793848,6080.42184713608,5420.87478142182
,82.9,4786.36515791356,4819.00049280258,4874.48749636919,4982.55237672392,5053.42799090668,5436.11066379469,5815.77107551822,5326.62258544028,5314.77808368421,5227.68567496188,5410.18588191034,4457.93227597508,5291.95566666136,5221.30902568496,4906.00334765964,5068.69922596217,5122.21913478522,5316.43827750628,5356.99082455714,5432.80222574294,5535.7176313931,5857.22781824737,6035.31267704376,5060.51560575726,4918.2275783242,4948.71818623114,4788.26372692639,4923.49023984567,4896.86760944858,5117.53397478359,5216.01687098892,5002.77622578479,4854.22038874144,5156.62134665139,4979.998522547,4917.62446600402,5228.07133797979,4999.75745661926,5022.61144624204,5019.92015215815,5182.13926150197,5327.92752752963,5361.49971768933,5477.47074879999,4950.23789477027,5426.34312126348,4956.19565248618,5255.57441164611,4991.43626002725,5034.40871203044,4706.76937815525,4648.92003657624,4735.1967632894,4912.4060467221,4953.17257026046,5045.01059510758,5057.17596645142,4832.43782976575,4923.42433266134,5941.495659758,5181.88746413442,5232.1326824129,5029.14370115965,4747.59493871791,4913.30581845127,5211.16596487574,5134.40893012602,5075.4932463497,5257.52117308204,5064.53567645376,5101.38653838693,5444.24983993536,5229.23251114062,4957.44753527724,4847.16352465798,5023.60252868708,5069.85919487185,5276.91569298678,5062.73808920074,5059.84137521734,5269.64172147172,5143.36998747925,5228.81210875471,5085.55083520954,5114.3309788616,5057.48244482702,5350.52144232059,5408.59959689036,5471.92650982651,5779.48269777124,5426.34524201831,5823.89779316447,5260.83551666966
,83,4778.56740140247,4807.36406692782,4851.77722848338,4940.6861556417,5003.744266656,5353.87605056488,5713.7817515299,5220.71851543909,5200.29328259219,5114.32811459075,5266.6693180976,4446.13251502719,5284.97531563865,5208.53782538629,4884.53827225082,5034.3922244507,5064.44540371751,5250.21133195126,5272.99560304591,5323.94774874992,5416.61311337746,5704.99912981646,5863.23653372008,5052.60004862218,4827.98152070314,4853.00370051499,4693.62436745327,4808.34700257524,4784.55500115257,5003.45582368764,5107.82916873452,4908.59041213997,4819.82179426586,5060.17353407079,4903.36987154914,4828.22773424352,5074.951376016,4906.72866691063,4924.52411601696,4901.19172399252,5058.94944114295,5206.30474478728,5247.81929220594,5370.08869081016,4919.12867626047,5309.15685937621,4870.46531917728,5101.20177434426,4912.71552101328,4918.28588052047,4625.60427149012,4591.26685600727,4680.09094541241,4843.43243123399,4900.66373170045,4954.22061012518,4955.87130897315,4790.77372467177,4862.47200344093,5702.48600727455,5133.94210053909,5095.78771240727,4947.35013224461,4698.4362529406,4838.70167959911,5145.36140591756,5066.14252155791,5002.28214839268,5148.74340456919,5028.08366838342,5013.12365238871,5301.7415933842,5137.03966811093,4841.54527521738,4750.60766363441,4901.68687138663,4969.66172207593,5149.61758973214,4956.95525113268,4981.72312462411,5146.96575529501,5023.80627405956,5093.56123927798,4967.48850014036,5002.58910483426,4958.6332633698,5208.43449469064,5290.81419565521,5324.46820713772,5621.24104726839,5317.07590559368,5624.22196637504,5138.82442467521
,83.1,4772.34125813598,4798.20900740498,4835.0086439582,4910.21324340106,4966.98390322809,5292.5617326015,5636.64165397338,5140.60815766102,5113.64387689172,5027.77487490577,5156.64732755295,4437.02729500678,5279.33487652302,5198.64556610855,4868.72907109991,5009.47729911303,5021.52801847089,5200.93804481941,5210.59779463585,5242.31247503033,5326.60824921156,5587.76729339056,5729.71426795247,5046.27914428184,4760.88280714624,4781.54498157326,4623.34315080553,4722.39896696331,4700.66440063506,4917.90321832374,5026.4457836462,4838.42650990766,4794.26112658835,4987.55968010255,4846.143566485,4761.21101569813,4958.04041360732,4837.77059926679,4851.26234886985,4812.28509367867,4966.96547628007,5115.22657500985,5163.29628164595,5289.22199403939,4896.15253900349,5221.30079550248,4806.81029818403,4981.62952284865,4854.20705694447,4831.02053899434,4565.7670567068,4549.36121994985,4639.78151777361,4792.57012849712,4861.53836641152,4886.92576766348,4880.15438058733,4759.70814771732,4817.30146009552,5514.99466393742,5098.73463216028,4992.85733131234,4887.03204829169,4662.88318101677,4783.96892219196,5097.57251214518,5016.48212861024,4948.37724595031,5067.40432901446,5001.48803556494,4947.80544448087,5194.34505099273,5068.80571538348,4754.79934536566,4678.90684149341,4810.52014148816,4894.80302589812,5053.91775209036,4877.21985967268,4923.658521958,5054.25971120918,4933.47298821485,4992.47128441692,4880.04639582798,4918.76659859205,4885.37449544995,5101.18973133533,5202.44199614665,5213.62436931916,5501.77214805057,5235.58510232716,5470.88002346021,5046.49600990762
,83.2,4767.4248533042,4790.79027284876,4822.4308248879,4887.31110177437,4939.3501873061,5247.08725202701,5579.2009830898,5080.38315216786,5048.93722289008,4963.057716,5073.75658148285,4430.57747074476,5274.69907459551,5190.65981106707,4856.85800862128,4991.155644292,4989.79042828527,5164.40248862373,5164.23739509668,5181.40090694179,5259.45799332254,5498.83698281193,5628.52014557924,5041.1656526857,4710.69551693732,4728.41893391656,4571.56630767544,4658.09116652709,4638.60936113285,4853.97347490668,4965.97931914962,4786.66618566176,4775.0232247324,4933.27114672345,4804.08317109148,4711.93656793559,4869.55386930304,4787.05061018789,4796.767626396,4745.9871578983,4898.94495740927,5047.61602325924,5100.55317766406,5229.18982047468,4878.91520004814,5156.36663263363,4759.89702572254,4891.26690584655,4810.9784562759,4765.98158956594,4521.96023966152,4519.01822165574,4610.56667845722,4754.80217042256,4832.55235219682,4837.26873257557,4824.54810565066,4736.66723173574,4783.93160654785,5372.14866341156,5073.11865058117,4916.07330074469,4842.74653285527,4637.04234372058,4743.56013132632,5062.56438613449,4980.00806540862,4908.62396537724,5007.56829265794,4982.34864981701,4900.01150518452,5114.37691594968,5018.31461373675,4690.49770366192,4626.00085744994,4742.64656518152,4839.00870228055,4982.84887101329,4817.79154866237,4881.07184756252,4985.51071544351,4866.3240777885,4917.71301934852,4816.17632342977,4856.75971264699,4831.18955238315,5021.01886620014,5136.98478219548,5131.28631269358,5412.58552678454,5175.19931242542,5355.53356697283,4978.61687801953
,83.3,4762.87211313174,4784.95739805996,4812.66160956282,4869.92845376544,4918.39573299283,5213.0559259476,5535.91804593042,5035.39259327261,5000.77286583485,4914.51837988482,5011.80860182573,4425.664112039,5270.38852901138,5183.67540562783,4847.67525536346,4977.09704328088,4966.37919333286,5136.94860856762,5129.61792730134,5135.38979498736,5209.30437961607,5432.06856262733,5552.13678913014,5036.16949872786,4673.61016865352,4689.39379706215,4533.68807592723,4611.07046649436,4592.72684048721,4806.31599854388,4919.96464359971,4747.97992185615,4760.1517685415,4892.78571295347,4772.9075868641,4675.08067134283,4804.26031337277,4749.46411052698,4756.91422304474,4697.28829700793,4848.84342609923,4997.14020898669,5054.07080697341,5184.33954398684,4865.43876477386,5107.47576442454,4725.25263416651,4823.49266341116,4779.33112251872,4717.8904046757,4490.39021778338,4496.86031686834,4589.07831178395,4726.82499159073,4810.99767214343,4800.10385057885,4783.38412448965,4719.45247181194,4759.18806572791,5263.2507556875,5054.26005916982,4859.29605633959,4810.2450014905,4618.44946219562,4714.02563322655,5036.418848292,4953.05165184858,4879.15938240775,4963.1625669642,4967.67402888598,4864.58099242934,5055.46135493281,4981.03149292613,4643.3013183179,4587.17638822093,4691.98860326192,4797.4549668233,4929.87488817345,4773.71209085905,4849.36108122719,4934.16170891918,4816.42022751152,4863.05239135427,4769.7571710758,4811.32557639956,4791.44059121146,4961.63586674097,5088.1837786208,5070.15376727734,5345.53671729941,5130.22971237309,5268.7591654238,4928.03011363439
,83.4,4759.34672488343,4779.90820194392,4804.61782586105,4856.95783353036,4902.81875486492,5187.70216593551,5503.52451502181,5002.20687352197,4965.03739596543,4878.62216820792,4965.85489042344,4421.9184326131,5266.68725468204,5177.34815315248,4840.53255888125,4966.28764525938,4948.45469550088,5116.48316804026,5104.32101596821,5101.24283938798,5172.28771025801,5381.81550198438,5494.77577097615,5031.85251774442,4646.27549760525,4660.50586155965,4505.76267940979,4576.73492257912,4559.33570532921,4771.20922308594,4885.68289854263,4719.66145477295,4748.44812038396,4862.83458081659,4749.65314473558,4647.73486509263,4755.39861006572,4721.70967588753,4727.92805299786,4661.3034972678,4812.19391183554,4959.5911824917,5020.06196354175,5150.84664535149,4855.15105581507,5071.10310843681,4699.80316370046,4772.65126408773,4756.29564374583,4682.23123407606,4467.29976143198,4480.26000621707,4573.31982793196,4705.97746779742,4794.51851606692,4772.56201214807,4753.276050085,4706.1287688443,4740.82202987209,5181.52489224725,5040.41171612343,4817.62483405571,4786.85428161773,4604.84738927569,4692.56627348085,5017.63257280727,4933.0284613904,4857.43274777333,4930.50392366738,4956.69350570767,4838.63848187211,5012.2484733365,4953.66813411135,4608.60990386768,4558.91775706207,4654.58894291459,4767.02428292697,4890.85559567759,4741.28734189141,4825.71176540158,4895.89438210209,4779.58128254392,4823.20621002911,4735.57145706746,4778.40276247558,4762.58463423081,4917.85845116095,5052.43774469904,5024.95770430204,5295.70652671713,5096.8580425197,5203.90691058425,4891.13380383847
