,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1
,71,16944.0089488002,15849.2424563077,17863.5511935004,17970.3252194562,17685.2662954389,16824.0907012353,16190.1230462612,16649.9417660393,18022.9150565688,17439.9639247539,18774.1238064991,14172.9204642364,17085.1466885857,18247.4417890961,16759.9175001814,17345.0210469455,18459.6241565829,17521.7919286802,17869.048952707,18217.5470828217,16331.3513164223,18456.7312878612,18630.5302214851,16599.9682229077,18366.770445602,18989.2016859428,18553.2403436913,19002.2646329486,17988.0586394288,19763.4597870589,16961.9877908547,17808.2103588182,18478.1766908223,17643.4196614271,18805.7888962212,17787.9581701346,18631.0314870137,18599.8102981155,19302.7499291384,19531.5332317284,19680.8248756693,19699.1395375984,18869.1237736383,18765.3877094327,18121.7558423933,18875.7786390361,18552.7460249613,17462.9430833498,18558.8174284287,19234.0711596504,19314.2415179747,18972.7075615073,20141.0691368537,17915.3829437083,19139.4153428791,18223.6091853274,18466.9558969408,17625.2741524822,16040.0142781499,17889.6540994756,17849.7246553878,17920.0194197455,16958.8323370071,18255.1493639579,19320.3196161973,19116.1844908981,18966.277121232,16424.6945977068,18411.3593150096,16210.3166218512,18150.5608954335,17388.1306299237,17287.5006018079,17425.3741194662,18002.9043723661,18918.2079527342,18906.0947179945,18932.5491792789,18930.9742947874,18143.8928699193,18114.6591391123,18052.7922134137,17161.1916417348,17100.2977946217,15973.3166149929
,71.1,16899.0041245799,15814.1647543062,17821.9150682502,17938.3645060397,17676.2495780838,16803.4647501685,16177.3585530696,16615.0908042129,17989.7725024378,17401.6856107788,18716.059910224,14145.0141124929,17057.187017117,18204.3825667186,16727.9237219555,17315.863049135,18421.3124227381,17481.7597124427,17826.5299903795,18175.8419805489,16296.5632101905,18423.0551177112,18609.1385292927,16569.618527671,18329.2799683301,18942.1119673717,18513.0405000531,18956.4394913698,17952.8253260074,19729.747315091,16948.4495191327,17770.3250787469,18462.5476386612,17618.9606248673,18798.8691581343,17773.4394898555,18597.9524850243,18554.1599099688,19247.4919536237,19478.0435166173,19635.1751082448,19651.3659102307,18823.8804066357,18726.271743529,18078.4148893254,18858.0271048621,18530.8524675152,17430.7122984431,18548.9417156174,19186.6076383788,19278.1458714418,18937.0897855288,20110.4955626579,17873.4050931321,19101.2588869677,18198.7078713539,18436.2143132243,17613.6886769424,16036.9992698006,17855.104013554,17837.8922366347,17894.9819361872,16948.1427216865,18214.6367557752,19297.5869143663,19097.7179982289,18919.4412855451,16419.2345366447,18366.6824180735,16187.9716570434,18126.2263148391,17355.943660236,17292.2991176022,17395.2890964161,17972.4612548184,18883.5029076571,18872.9089767258,18964.56822955,18909.3749010356,18138.5124766471,18100.4609265785,18033.1710662804,17149.2087066831,17063.90586625,15929.4567516179
,71.2,16850.8272873562,15775.5704955461,17774.248828233,17894.6740930518,17653.3435444669,16769.5906394985,16154.3686402323,16574.0577814317,17945.2910456841,17358.6589111996,18655.7541176329,14111.2114383424,17019.1690718609,18155.6648341216,16686.7705006287,17275.5228946828,18372.7736746829,17432.5042248308,17777.6375142341,18124.6933239987,16259.0599528175,18374.3549451336,18567.2579026281,16533.3285282556,18281.6901100326,18887.3661653183,18464.7006147039,18906.5978626528,17909.7073818821,19679.6703235628,16924.8769789685,17727.1366018566,18423.5165742667,17580.9748870131,18764.6413658411,17740.9078920163,18548.6739017937,18501.8446842402,19187.2815287481,19418.5739421244,19578.2829863833,19594.524880143,18773.4549761776,18679.0009901458,18031.5089446947,18815.6773951447,18486.5158028487,17390.1795438615,18513.7463255281,19132.8674357953,19231.3744308521,18892.6896577978,20063.99151751,17826.375052617,19056.5713833708,18167.3271350414,18396.2830041701,17590.6923187712,16023.5649712562,17815.2535420765,17803.328202126,17854.9735722099,16926.0322381918,18165.6246181041,19254.3900202809,19058.6006555517,18867.2500033982,16390.4735712229,18318.1460862024,16150.0978106233,18085.2976779067,17313.0912367821,17268.9801363421,17355.2076963125,17927.8777991365,18834.484094888,18826.2300684481,18955.0588476603,18868.9216263183,18111.361263635,18064.5357973022,17995.1409812245,17119.2207854044,17022.8950577317,15879.8493144079
,71.3,16800.5966544131,15734.6622364433,17724.3701344073,17844.9025880862,17618.3513659838,16727.6845306392,16123.827624767,16528.5856501504,17894.1945436529,17313.1512151759,18595.1799316664,14074.0720222419,16974.3003272866,18103.725359419,16641.0882001613,17228.3132069037,18318.5394777602,17379.4595553204,17725.499730948,18069.519179083,16218.8509955721,18318.4709585618,18516.1802353896,16491.9903138239,18228.6687363601,18829.9083013373,18412.0087649006,18854.8014588118,17863.1666589531,19622.5414113616,16893.3164349962,17681.5337844109,18373.7408268724,17538.0047570002,18714.9217870364,17698.9881363085,18492.3398349073,18447.7142789156,19126.7356422041,19356.0629700547,19517.4936287181,19533.8850612666,18719.5640832693,18627.6444729518,17981.9937494211,18761.2153341571,18433.6152771151,17345.5973950714,18465.0768079413,19077.4731623493,19180.0462442063,18843.2512085546,20009.1028356076,17777.1309169664,19007.9910703503,18131.0056294586,18352.2101591145,17559.7318418114,16001.1194321838,17772.2564819705,17758.5426736128,17809.1990089831,16894.8269591564,18114.0072035957,19201.9288603002,19009.2334019249,18812.8824950744,16350.9386964646,18267.2238500301,16105.1700571051,18037.9913738088,17264.6709322659,17229.9447688976,17310.2771391829,17877.0242608759,18778.8733419226,18773.3829389851,18917.8327533933,18819.0462339441,18072.9559032463,18018.0754403381,17948.5392925302,17080.6385438935,16979.0882666528,15829.2017511938
,71.4,16748.4948632863,15691.5178400007,17671.6777332836,17792.1367276537,17575.1629187421,16680.3494667049,16086.4839669774,16481.199872667,17840.1043943296,17264.8689940494,18534.1494469952,14035.4698324952,16924.6023248292,18049.1567317801,16592.0793794635,17177.0907375949,18261.4239749108,17324.5535679412,17671.2332584361,18012.8951149076,16176.4666351746,18258.486628384,18459.5321886596,16448.1214197971,18173.1250727912,18771.2927981852,18357.4720688268,18801.0974379143,17814.576849254,19562.5628135423,16855.4084725006,17634.6755507943,18319.7189585183,17493.063426142,18658.8864577976,17651.1787641296,18433.2024532748,18391.3009349634,19064.8528145447,19292.0641640052,19455.3122904891,19471.4291423761,18663.39391677,18573.7836945834,17930.4297935914,18702.1142684097,18377.4553581241,17298.4410135878,18411.6407133969,19020.2820621127,19126.2412672573,18791.4518921051,19950.1962272022,17725.1950057848,18956.5954026496,18090.6753678899,18305.380252662,17522.7921028308,15971.9255538802,17726.8722330378,17708.8993800656,17760.6424108583,16857.4150150312,18061.6322066165,19144.9233892587,18954.9891988485,18756.5265894832,16306.2810982418,18213.7221851582,16055.5036929262,17986.6975753605,17212.9261383867,17184.4441271341,17263.1177096167,17823.4584989088,18719.926496842,18717.5205450428,18866.0473054908,18764.765563126,18028.2809798299,17966.2665381366,17898.3648559698,17038.0059443738,16931.9813354284,15778.967958676
,71.5,16695.2177051164,15647.1229067873,17618.3786615255,17737.8773133381,17526.8142220235,16629.5911712882,16044.9664193921,16432.9987765919,17784.2808857746,17214.1339614493,18473.8349490226,13996.1366896171,16871.7813383172,17993.5477869209,16541.1326127784,17123.3116350144,18204.3422410483,17270.0772868955,17616.1046925467,17955.936204378,16132.761399885,18197.6402198804,18401.6424395147,16402.3177631244,18116.6131478862,18711.8595533332,18302.2616389891,18746.4187462952,17764.8823853171,19503.3046340219,16813.3634265343,17586.9497329081,18264.9517655023,17447.6917371094,18600.6393807466,17600.5044651428,18372.8938606236,18334.7065260713,19002.5404671705,19227.9871284919,19392.2981519312,19408.3774256553,18606.0476074589,18518.466981143,17877.9475279855,18642.3806121327,18319.2471712081,17249.5269675249,18355.4489167799,18962.1733692572,19070.1545985405,18737.8248987162,19890.049851542,17672.6037010406,18904.0395778907,18047.789288021,18257.1646521794,17481.179691261,15937.5717346416,17679.7737930844,17657.371961166,17710.4028574093,16815.3851981454,18008.7537344947,19086.1533272192,18898.823095646,18699.0948471071,16259.4428796631,18158.3861366206,16004.4405283513,17933.0417451848,17159.4416494828,17135.8148582904,17213.608272744,17768.460859116,18660.2562829372,18661.1553878442,18807.6123267493,18708.3594857794,17979.8894496456,17912.7450940838,17846.9454830658,16992.7322194612,16883.7065866826,15728.5276493134
,71.6,16641.5407686303,15602.274740164,17564.0823882407,17682.4555905539,17474.2839320965,16577.0218941997,16000.3996214452,16383.6598032546,17727.2355090712,17161.7210828986,18413.0167827532,13956.0972791957,16817.9871119484,17936.9520192124,16489.8257160845,17068.242747414,18147.1737612041,17214.7052949294,17560.2366902604,17898.6387998672,16087.7807253464,18135.665166949,18339.6267050386,16355.1899543782,18060.5637225757,18652.1480757898,18246.8941178294,18690.6180956565,17713.5586976548,19443.082427619,16768.7746995306,17538.4928855946,18209.7776730952,17401.4698028092,18541.909064053,17548.6957828579,18312.5740927846,18277.9130365217,18940.7880592019,19163.850526448,19329.1880564745,19344.6485765986,18547.5410180826,18461.4606365103,17824.7150418116,18581.632585627,18259.6844089147,17199.2287417907,18298.4828623428,18903.5346812583,19012.6506534889,18681.9664231305,19828.5534159942,17619.3464100496,18849.3190083341,18001.4791225444,18207.109127535,17434.7138541285,15898.6678728332,17630.3650930099,17604.6630150521,17659.0528869725,16769.8444936962,17955.6734323388,19027.2652855238,18841.0870221363,18640.6171862793,16210.9918768664,18101.9480395605,15951.4648327799,17877.7483441747,17105.1191310041,17084.8658249854,17162.4204385321,17711.7689856696,18599.2726333294,18603.4208126425,18746.4797555477,18650.8082641206,17928.385867854,17858.0657844405,17794.5113338933,16945.0364431896,16834.0877019049,15677.778788319
,71.7,16587.6682267047,15557.3184804799,17509.2012133902,17626.4534225291,17420.4304822009,16524.3968959363,15954.6348105617,16334.2898373053,17670.1121791839,17108.1050337845,18352.8068580725,13915.411355103,16763.2314816876,17879.7010283822,16438.4779229429,17012.8987176595,18089.8133643498,17159.1452813806,17504.0620872051,17840.5507420244,16041.1208216948,18074.1584677265,18278.1084379035,16307.1259309259,18004.5189394638,18592.5639735945,18190.773006574,18634.591098502,17661.7671158341,19383.3484833316,16723.0986947328,17489.7485336945,18155.5867440221,17354.9351534361,18482.9951188123,17496.9617445275,18253.0496027649,18219.6785507614,18879.3492953431,19099.3230543647,19266.6892680901,19280.9048045944,18488.7789755487,18403.2146914339,17769.6036020344,18521.8524431363,18201.1068727302,17148.6578557924,18241.3305145935,18844.6396080345,18954.9100698884,18625.0958186973,19766.7711019518,17566.1042897114,18793.2578138791,17952.6623450876,18155.5633925407,17385.1339019227,15857.1834777518,17580.0317425844,17552.1629892828,17607.5433001025,16722.0785830849,17902.7996335032,18967.5481079383,18782.6792615883,18581.5718987894,16162.4983658052,18045.0937384729,15898.312327801,17823.3185938759,17050.4204491334,17032.2167455157,17109.6245198661,17654.4442126631,18538.0187075405,18544.3287684856,18684.2740254022,18592.5342203591,17874.8589038743,17802.9378772632,17741.7715870012,16896.4496519892,16784.0974007731,15627.5293522088
,71.8,16533.8592692475,15511.4976727518,17453.1697917161,17569.8177968303,17365.0483422863,16471.2987126663,15906.7683933596,16284.9302396372,17612.6327577813,17052.6271862446,18291.6613243709,13874.2389079376,16707.3083517626,17821.3929415554,16386.5561653668,16957.2276168462,18032.1956332818,17103.0348632838,17447.8791537152,17781.5934126196,15993.4660894217,18012.297730821,18215.492187825,16258.2053466204,17948.4589652998,18532.6010781376,18134.6534101642,18577.3359722655,17608.7868746586,19323.6805606891,16676.0496907992,17440.3426703288,18101.3066951188,17307.3549144755,18423.3437660279,17444.4527821678,18193.5787142072,18160.998903492,18817.2854606484,19035.2712957542,19203.9431694816,19217.3888959319,18429.4710063267,18344.577849139,17713.7878217444,18462.7497901385,18142.3545911813,17096.7447548618,18184.1138041952,18784.0442910154,18896.1195863749,18567.8867690469,19705.2231283604,17511.7134836939,18736.7157848582,17902.2508135912,18102.4610122935,17334.2545821775,15813.6190791553,17528.8015240699,17499.192176494,17555.2399720682,16673.8565244308,17849.5004858234,18908.5932614037,18724.2627259429,18522.1446169839,16113.2790412241,17988.3917655101,15845.6314638918,17769.5439591619,16996.1190397448,16978.5052290356,17056.1514859671,17596.5559309831,18476.9351689902,18484.7867341543,18622.1982450751,18533.2994209375,17819.6635950383,17747.7675276859,17688.5014133551,16846.9531013307,16733.3724373339,15575.7842525499
,71.9,16479.9868207277,15465.7816478744,17397.3347499293,17512.4792679507,17308.6195077093,16418.2674739013,15857.557960803,16235.0679908726,17554.6558985115,16996.7533765948,18230.5235888077,13831.6692666102,16650.352978716,17763.6770198002,16335.1349106062,16901.367109524,17974.3850695509,17047.3803059537,17392.0740965371,17722.2452803562,15945.5245021472,17951.0902172451,18152.8250375324,16207.5809961847,17892.8059853229,18472.3832146408,18079.3009083574,18520.0534950007,17555.7535828353,19264.974817382,16628.1410765841,17390.2555003933,18047.7541531931,17258.5053934852,18363.7072302866,17391.7021038719,18134.3945336513,18102.8318740652,18755.5172428525,18971.189250519,19140.8667032891,19154.171259471,18369.9609918101,18285.276827827,17657.2451725007,18403.472573085,18082.1763858404,17043.2617714752,18125.9368190333,18723.3023610476,18835.7170070584,18509.8488965079,19642.465795599,17457.4314666975,18679.8169791048,17850.7378408913,18048.3587578806,17281.7162218893,15767.7126490943,17477.2587715945,17445.9249206305,17502.4015592437,16624.3388034352,17795.918399344,18849.9906157328,18666.1827731628,18463.5276080306,16064.0242667735,17932.051671329,15794.7309119996,17715.7513366146,16941.3996550407,16923.5775364274,17000.9387092104,17538.6910431532,18416.9629223172,18425.3025249392,18560.6030114839,18474.2599171224,17763.8246215698,17692.1183935406,17633.9431699965,16796.8187271053,16682.563675616,15522.6168136295
,72,16425.9653467646,15419.2250986856,17340.9385833157,17454.803891518,17250.5655565447,16365.4464502123,15806.7563964037,16184.3180717367,17496.6439096596,16939.616592959,18168.5517520301,13787.2482761609,16593.5042818846,17704.2964864235,16283.5593938988,16845.3194836319,17916.3018930942,16990.8907794918,17335.9917519652,17662.3020679133,15896.211601742,17889.3771738825,18089.4863990023,16155.3823018417,17836.6577642577,18412.0498889406,18023.3044462301,18462.2274427437,17502.471635658,19205.8130781693,16579.4026229592,17339.8085043294,17994.0815974089,17208.1718636143,18303.0255813808,17337.5469078681,18075.6938697923,18043.5066944396,18693.7422310593,18906.7674756921,19077.7054558401,19090.993974111,18309.5812728336,18225.0401304193,17599.1704545012,18342.8328356126,18024.225208696,16988.5844916357,18066.6742846046,18661.7782323099,18774.3895279595,18451.0344370208,19578.1374367273,17402.6509970256,18621.8589918354,17797.2951183189,17993.0578990797,17228.0303932062,15719.596386474,17424.81787783,17392.3555393548,17448.7440919809,16574.17036568,17742.5277749358,18790.8896035539,18607.4264642556,18404.1516568959,16015.0712202013,17875.7683139738,15744.8635074578,17662.0390159467,16886.3897138792,16867.2793661185,16944.8477973733,17480.7889149483,18355.9031784514,18365.4725593658,18499.2197157986,18414.5921525776,17707.4352061255,17635.3356913731,17578.6127082805,16746.246706796,16630.554211837,15469.0904806115
,72.1,16372.0447770998,15372.1802134988,17284.9485528342,17397.2398113964,17192.1280709948,16312.2470331613,15754.5820283292,16133.3204287386,17438.1956170691,16882.0674609699,18107.2228316894,13742.088798214,16535.6141317619,17644.7453672989,16232.3377310243,16789.4622280023,17858.4958137168,16934.740026272,17279.7416297721,17602.2763289339,15846.779724727,17828.6438097094,18028.258180584,16101.994638525,17779.4769030696,18352.0656425224,17966.9068708666,18404.7207980376,17449.1970711504,19148.1478559664,16530.6051780076,17289.0777838511,17940.223220033,17157.3692771831,18241.0607268259,17282.4361912638,18017.1219916499,17983.9494152404,18631.5297461997,18842.7583352786,19013.7186142668,19028.559448452,18248.7743854503,18165.0575120415,17539.9787953004,18282.4194719174,17967.2194289796,16933.4493420262,18007.5689451704,18600.2103721484,18713.0696795967,18392.8975364286,19513.308770192,17347.9530079381,18563.9075374149,17743.4264496916,17937.6621607119,17175.1160207933,15671.0717265675,17372.5646065824,17338.7407682026,17394.895253106,16523.9476297244,17688.6579648157,18732.0825488235,18548.5503873817,18345.0248634306,15966.8960605403,17819.2701082273,15695.6277593097,17608.3240932958,16831.486927112,16811.2567315182,16888.1563249545,17423.0224431669,18295.007903948,18305.6735667777,18438.1067423827,18354.8598867936,17650.7849565568,17578.6046407075,17523.9353616578,16694.9728631438,16577.393760653,15415.9811252502
,72.2,16317.7290670377,15324.150247366,17228.0925547511,17339.060347492,17132.0628077817,16258.1120876829,15700.228359714,16080.4552233782,17378.4444447769,16823.3689208343,18044.6682410858,13696.3471160257,16477.2340828641,17585.4342699247,16180.6589729992,16733.6801999269,17800.6139127201,16878.606578761,17222.8972753026,17542.4725126758,15796.6900564892,17767.0136543579,17965.2587180804,16046.8077256929,17722.0635450486,18292.0504664305,17910.673666558,18346.993597686,17395.3263864287,19090.6067248362,16481.5108462163,17237.4998035302,17886.7545625904,17106.5419722701,18179.1792290451,17225.6401539961,17957.5754851972,17926.4254859268,18569.0559772877,18779.0982092434,18949.4378605325,18965.6470968656,18186.8877298751,18105.1062623923,17480.6541813709,18220.136585135,17910.3543854574,16877.0308169613,17948.4189326574,18538.7905780433,18651.6487979985,18335.0720811064,19448.213669702,17292.6478972714,18506.1249055778,17689.2800748721,17882.1107328014,17120.907262534,15621.3441173179,17319.6448006208,17284.7947402788,17340.8962637445,16473.5099829773,17634.1284144357,18674.10340357,18489.8272157062,18286.7438533651,15918.5287377345,17761.8195954983,15645.2750223894,17554.6384859402,16776.1229992999,16755.1311084366,16831.7858968289,17365.2853817326,18234.1895101571,18246.7567444157,18377.3950787873,18294.5659478993,17593.988548815,17521.7638859711,17467.9604330845,16643.0156187479,16523.5143569039,15363.1201259371
,72.3,16263.0296367428,15276.366472233,17171.1217983148,17280.6874427014,17072.540233322,16203.2197408995,15645.4746217967,16027.0728029356,17318.7636056446,16764.8898145391,17982.9194137635,13650.3000824822,16419.0462701489,17526.2506508822,16128.7979738356,16677.9453952004,17743.084143077,16822.887169374,17165.6336423058,17483.4344094019,15746.0939845783,17705.9322858771,17904.7225781771,15991.0212922391,17664.9607024532,18232.0268516962,17854.8186526829,18290.3295073866,17341.4316418933,19033.2973377748,16432.3518152034,17185.7192230526,17833.8430107458,17056.0890974453,18118.1853749361,17168.0491222334,17898.6432439583,17868.1804896002,18506.9063190726,18715.6443209678,18885.0959840701,18903.134808186,18124.9998214316,18045.0754606929,17421.2245660283,18157.4832906018,17852.8819359244,16819.9799855473,17889.2792920763,18478.0741973866,18590.237509993,18276.4767632391,19382.0366981985,17237.1676851124,18448.08971994,17634.2935716917,17825.9500912669,17065.5994524934,15571.0393373931,17266.1897003784,17231.6413315085,17286.4296632296,16421.9840850454,17579.3722303655,18614.7232573245,18430.8267521905,18228.7490086513,15870.4159977265,17703.5844661902,15595.4022319814,17498.1123389123,16719.7019461362,16699.0211673555,16774.9710525456,17307.7456583765,18173.0537908262,18187.5241537325,18316.368427534,18234.5865148732,17537.9323157728,17464.6641858505,17411.5171143148,16591.1135430811,16469.1817097706,15311.3158992158
,72.4,16208.5605824371,15227.9577226876,17113.9549263828,17222.4658069513,17012.8224148592,16147.2919181403,15590.1958154202,15973.1097664448,17258.9538749382,16705.7098538948,17921.5995288689,13604.5061562498,16361.5879380962,17466.0247333667,16076.3072146494,16621.9474250063,17686.0476312892,16766.4208405306,17107.6599360717,17424.1099647476,15694.9688447663,17644.7855693681,17844.7540233563,15935.1339037678,17607.7257529556,18172.451066561,17798.5580751985,18233.6079383534,17286.5282240773,18975.5624069293,16382.8751828985,17133.9428164209,17780.7281427444,17005.4860698746,18057.4891570953,17109.6105509055,17839.5444810274,17809.3963779838,18445.1796683138,18653.311321491,18821.1426989055,18840.097551119,18062.7111330993,17985.2439404227,17361.8459106905,18093.8261951238,17795.633826804,16762.8361658335,17830.8639735957,18417.8164214661,18529.2519709319,18217.5766770973,19316.5857054876,17181.4274218034,18389.839687272,17578.6150177498,17769.4175347953,17010.0848312316,15520.8406046597,17211.6796370681,17178.7414339464,17231.7852841172,16370.8375688511,17524.3887768998,18555.146220864,18371.0559544324,18170.2639910212,15822.7469911943,17646.0040939248,15544.8540866665,17440.807890093,16663.3821978238,16643.0197137907,16718.7494637172,17249.5753333576,18111.0753007934,18127.7828204349,18255.4082743086,18174.4220598816,17481.929684948,17408.0291686327,17356.2813900547,16539.0053845306,16414.551811115,15260.5082281932
,72.5,16154.4957927894,15179.9168957874,17057.5629055008,17165.0432989788,16954.15806446,16090.5094593615,15535.1255025565,15919.1929611694,17199.8179078216,16647.9237945243,17861.2834546934,13559.9751197619,16304.3245140256,17408.0145385599,16024.2375367284,16567.0795699756,17628.8266605934,16710.9376355921,17049.7428381736,17365.3432829253,15644.487848159,17585.0787173912,17787.1750288312,15879.3163349561,17551.2004674452,18113.4578567927,17742.7146563207,18176.9700424161,17231.25939608,18917.9746762741,16333.7705518446,17082.2082372103,17727.5524475533,16955.7029962608,17997.2339994562,17051.9565167707,17780.9172118516,17751.6739138481,18384.2177894344,18591.851837424,18757.5386611566,18776.9850408616,18001.0274332142,17925.5445842742,17303.7709024866,18030.6929816603,17735.8886601295,16705.9559796348,17773.464794673,18358.2224074151,18468.7111523636,18158.7539496018,19252.0228989042,17125.5475866514,18331.8640336104,17522.8299854032,17713.1889461052,16954.828288408,15471.2012427442,17157.3357641084,17126.5195744652,17177.8529859297,16320.0102126636,17469.5501918485,18495.9738527612,18311.2542401941,18111.9429828129,15774.8635911421,17589.1688927314,15492.7630687673,17381.3790745887,16607.4871997453,16587.9085785434,16662.9554412771,17191.6974399273,18049.8524618393,18067.7735793793,18194.4158875183,18114.4588526756,17425.3718053227,17351.4467750266,17301.2941382508,16486.8003144212,16360.6516472758,15210.502556611
,72.6,16099.7324842624,15131.2514950659,17000.7925759655,17107.7052341309,16896.1461430733,16034.1132300383,15480.2835806632,15865.4193724409,17141.1168932443,16589.9716073877,17800.890323583,13516.0928439305,16247.5081011671,17349.9969142025,15971.1783520225,16512.1786717806,17571.0510412003,16655.6351230678,16991.8878608974,17306.2625515146,15592.639255986,17524.6515044378,17729.1289731002,15823.0132841196,17495.2564109638,18054.25893904,17687.3297479797,18120.6197764713,17175.554644909,18860.0129988629,16283.7155548741,17030.7967916868,17675.1204123668,16905.1973409584,17937.922995143,16993.8509568151,17721.9914996881,17694.2486145136,18323.9511202809,18530.5754791357,18694.6717625466,18713.4197660362,17939.7428578214,17865.9128148546,17246.2120280022,17967.1090370648,17674.7008215482,16648.1683093569,17715.4934848271,18298.1244968871,18407.365274175,18098.2826222939,19187.636436969,17069.2977907953,18273.9971757842,17466.8116778527,17656.6099119895,16898.7078801239,15421.2822214847,17102.1219397696,17074.4484968741,17123.3928818859,16268.9699817228,17414.5067454167,18435.8384192729,18251.2012321925,18053.6600508325,15726.3024523482,17532.7511475356,15440.9331349832,17322.7073503715,16551.4992464203,16532.1360850299,16607.1383756724,17133.4783271926,17988.3439907454,18007.2792521894,18133.2486360506,18053.9093895506,17368.8640199549,17294.8665437912,17245.7878977324,16434.6082115407,16308.1440756973,15160.1481129412
,72.7,16044.5924340013,15083.2568348126,16944.9024527469,17051.5782764855,16838.5237467263,15978.5736260134,15426.7770805114,15812.9884184999,17082.6142312467,16532.7798494149,17740.8210719621,13473.0847272487,16191.1454860451,17291.8439128746,15918.0509104188,16457.573329013,17513.330670126,16600.897125886,16934.7952150552,17247.8443153671,15541.3311694076,17464.7416824519,17673.2041593411,15767.6380211212,17439.2797039388,17995.2974694253,17632.2172452176,18064.5934396062,17120.0969305333,18802.308427813,16232.8868869229,16979.8067606491,17621.8684565781,16854.595466947,17878.6400815323,16936.2534858029,17664.0139102592,17635.5028763455,18264.4588125834,18469.3892004212,18631.9815936192,18650.3422188171,17879.6566799434,17806.8134896686,17189.1908275058,17905.9328206104,17614.8848167923,16591.0827067534,17657.6573589825,18237.47194727,18345.8760603082,18036.7563563142,19123.0843296117,17013.1549181021,18215.8254652441,17410.4159138571,17599.6904261496,16842.971984283,15371.8253682938,17046.9945795044,17022.8707328772,17069.2578697351,16217.8562958012,17360.0641873417,18374.7794992985,18191.2777879994,17994.4856347006,15677.4077126865,17476.7743586069,15390.6197118575,17263.1644332404,16495.58184215,16476.6083317404,16550.6724022423,17075.2349214619,17926.7949200272,17946.5381552702,18072.0604544737,17993.7376588232,17312.3711238296,17238.1492938356,17191.0060513636,16382.2695955293,16255.8312793075,15109.2645732743
,72.8,15989.5933192911,15034.7100513512,16888.6309714773,16996.0726574743,16780.6343491907,15923.5218654091,15373.6589242243,15760.6536603242,17023.8169429393,16475.2362376105,17680.9427402044,13430.4213515549,16135.0117904577,17234.696002551,15865.4928365009,16403.2049005494,17455.7480483171,16545.8497337836,16878.2171958917,17189.0959317172,15491.0017108388,17404.7354416223,17614.0030085748,15712.5747642484,17382.676678342,17936.5864805663,17576.9023689332,18007.7544517441,17064.6376152151,18745.4479066844,16182.1747010521,16929.3137677271,17568.8242522694,16803.0730340562,17819.1556710355,16879.2945255053,17606.0701718193,17578.8413466808,18205.1717935418,18408.2983848778,18570.1661763023,18587.0859829249,17819.6671273052,17747.5985394438,17131.1167158243,17844.9810208289,17557.0498249548,16534.6988429442,17599.6728933088,18176.1254986191,18284.4986969238,17975.3068122796,19059.6607625647,16958.0930772942,18157.1615574294,17354.0571971054,17543.2233559118,16787.7618763228,15322.5706284845,16991.8748289737,16970.771932749,17015.6770512983,16166.8443500648,17306.2997848726,18314.4982938553,18131.6319108925,17935.2499965121,15628.5579461926,17420.847351089,15338.6015610572,17206.2648862789,16439.9360610733,16420.5164302507,16493.5404185573,17017.0423041365,17865.5378661721,17885.8569189055,18010.7306609659,17933.2492951918,17255.378131017,17181.2884589939,17136.2073103913,16329.3549117383,16203.5091470368,15058.414848263
,72.9,15934.3250834443,14986.084006231,16831.8753254179,16940.3930135027,16723.1888606529,15869.432405278,15321.608984694,15708.6197031195,16965.4703558374,16418.3631063428,17621.1019368572,13388.6802468375,16078.9012038095,17178.7830772848,15813.4250140167,16349.8343277207,17398.9019765724,16491.8374355708,16822.3400577748,17130.6614917956,15440.8175808406,17344.8482263319,17554.3569743519,15657.6376507484,17326.112650811,17877.6583846397,17521.688938561,17951.2078516972,17009.5483526445,18689.774745531,16131.6665841649,16879.2609828475,17516.2003573359,16752.2522367357,17759.7693608073,16822.8689308922,17548.7294318389,17521.9595115846,18145.7714921815,18346.650278828,18508.8922612831,18524.5714078582,17760.2613808707,17688.3386083647,17072.7626540682,17785.9715304414,17498.9941372884,16478.5910881001,17541.5236117513,18114.6007434949,18224.2382953073,17914.2116499319,18996.2087813286,16903.4887925253,18098.7776337468,17297.7810376987,17487.1817642653,16733.1231362619,15273.6754087662,16937.9179930194,16918.7150023751,16962.1520839681,16115.6404309081,17252.9321274671,18254.5878606639,18072.8332144989,17876.2755301728,15579.2919615613,17364.2659974845,15286.6124694094,17148.8822774059,16384.2968785123,16364.7161660176,16436.6081143946,16959.5929594397,17804.8861653009,17825.8394215685,17949.459945274,17872.8407716522,17197.5685889995,17124.6236767958,17080.8200995224,16276.5655796393,16151.8579395056,15007.7891723804
