,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
,77.5,17638.0773226304,17410.8117833254,18423.7664774076,18161.9610274156,18404.7989763735,20208.75764462,19793.7335729261,19204.8502990718,18506.346809215,17652.8130425639,18670.8573873435,13859.5461018079,18961.7804272649,19132.1232401102,18399.0231853321,20227.1364012545,19354.247248247,20625.8153289091,20456.7529970337,20179.861505243,21633.7917187787,21247.6072160681,21378.8727874094,19149.5323966078,17065.4330302957,18432.1341696454,18119.7646263676,19717.9010578058,18692.3100769518,20998.0099752522,20849.5624505119,20418.0507982957,20912.0159764023,19922.1340848354,19558.5047791258,17966.7240291154,19277.6312993974,18085.8922634718,21401.5808337267,21434.0979641913,21615.999159149,22697.7386144761,22176.4710582031,22837.6917351853,21434.1650254976,17849.3749765501,19002.2026211792,17873.1815707817,19360.8077828265,19475.4290674288,22018.3763836896,23022.199023114,22869.1714035628,22456.264892622,22112.251239297,19000.1427673001,19440.0756905003,19641.0392269469,19832.8963301874,21266.9048785173,24934.9113303921,22377.4868647227,22547.779774407,23085.4979154967,24100.1607123038
,77.6,17572.1555761584,17332.4790104841,18333.4724315907,18071.1213163969,18314.4312436673,20111.3661012896,19702.3277101808,19117.3056302249,18424.7883295116,17587.5242955184,18598.0594432752,13795.4800724063,18889.4102885635,19041.8702569489,18305.6375785764,20130.7203127858,19257.344552421,20525.0906925051,20389.3760584114,20096.7047193452,21541.0642307564,21162.1306760505,21299.9867481695,19074.2233721336,16986.3794551724,18348.5565416524,18036.0634833686,19638.7122504673,18610.4916500162,20900.9967642391,20748.0140580793,20315.3137812579,20809.5158579842,19831.3620311233,19487.9964791445,17885.2169896646,19230.4002608787,18000.6988152588,21295.3290433864,21336.3049224041,21514.1995858992,22590.0982245072,22057.8695126218,22726.9533847309,21333.2688365828,17773.4452468397,18925.2025407649,17800.3103449735,19277.9547575035,19385.1574784715,21938.0079109165,22937.3724244645,22776.6651675265,22373.8726865292,22028.448360461,18913.0414998535,19360.1051463915,19547.1735239168,19726.9638585008,21174.3405034938,24841.8736045157,22297.7811159622,22462.1360635671,22997.0826271263,24010.7591208009
,77.7,17504.9308335158,17251.5118729535,18239.0546687014,17975.9406989793,18219.6131920309,20009.8873604526,19608.325452892,19027.0775050293,18340.3100585591,17520.9828700612,18526.114320256,13729.2187326734,18816.4212259485,18947.9596490222,18207.7189311102,20029.7895906915,19156.8022291106,20420.7997588121,20308.8496724299,20012.2789922178,21445.8916283517,21075.3133816364,21221.4482101251,18998.3270352996,16905.4329902789,18262.5613677366,17949.9759116067,19558.3639671369,18527.3969000704,20801.4698533655,20642.5736015116,20209.797497477,20702.8805340524,19738.3771763641,19417.6606152146,17800.0840944882,19176.9976701946,17911.1888033444,21184.5424074695,21235.741776428,21408.3881639041,22477.7249030932,21932.7471737818,22611.9417651214,21228.3232159892,17697.2028946631,18847.9688941899,17726.8246545201,19194.895372264,19292.8449109142,21857.0145355805,22852.5131683245,22683.0329787097,22291.1885825264,21943.8644603048,18823.1030760155,19279.3148454176,19448.9350132962,19615.4780744556,21079.0730368283,24747.9220293024,22217.7251802061,22375.7779449161,22909.0731433328,23920.7745358268
,77.8,17437.4580903063,17166.7651714661,18139.9408496417,17875.9420993629,18119.9808766043,19904.3473949236,19511.6613662974,18934.6431803663,18254.6847668605,17453.8884360254,18455.3191003163,13660.4420285056,18742.116855656,18849.8730416981,18104.652595444,19922.956471533,19051.5978301764,20311.8278527839,20216.0567695687,19928.1055994963,21348.0679576635,20989.3585794572,21144.374980985,18921.6609355165,16822.0402709136,18173.9210725618,17861.6329258482,19478.7915618218,18442.1333129516,20698.8706644302,20534.4677709967,20101.1343701116,20593.660798159,19645.1262301307,19349.0783573233,17710.9872839628,19110.743032644,17817.2106647045,21069.1219322215,21131.3069904616,21297.6716793002,22360.7892251262,21800.3825760223,22492.995435389,21119.2339927931,17618.7741444898,18770.395049764,17652.3000224023,19111.0331386324,19197.8417875954,21776.1364663673,22767.6135540328,22588.6031311895,22208.5739374336,21860.5871046107,18729.4878141099,19196.7670485546,19345.859290568,19497.1991033417,20981.1704281364,24654.5044063606,22137.6139792179,22289.0145345826,22821.5858416412,23831.8480212378
,77.9,17367.7017639878,17076.2800284078,18034.2330695726,17768.9100153626,18013.0150753372,19791.3986070678,19408.8409701578,18837.6981976416,18165.6006108605,17385.6307543182,18384.5358311029,13588.4238615976,18665.4300123774,18745.6995243697,17993.7877826837,19808.9837242191,18939.4808193814,20195.1735716182,20110.4304737966,19849.0564738076,21246.7694712485,20901.2896080957,21067.296524636,18842.2973331037,16734.5310196729,18081.5515531543,17769.9224819026,19403.8934008367,18354.3234400084,20592.1854649931,20422.9011879508,19987.6901284247,20479.4643665748,19548.3572983867,19280.3042516872,17616.3149765355,19030.8949483129,17717.464132222,20947.1195723574,21021.8529560792,21182.0778631343,22237.304521739,21659.8404498002,22367.5551433439,21005.0553875649,17538.8333665616,18691.5242392912,17576.3866072637,19025.8573781442,19099.8725873443,21694.7841007416,22681.9771960296,22492.0021888507,22125.4836962966,21777.2926387634,18631.166083672,19112.0109187539,19236.8832316626,19371.4630515452,20880.0058927599,24560.2659083311,22057.4815864502,22201.5045726499,22734.2203737857,23742.8228856903
,78,17297.6049443008,16979.7690510026,17921.9223599818,17654.8496984467,17898.9788399553,19670.1266789419,19300.1067525206,18736.9846229143,18072.919514246,17316.0397427653,18314.2560065575,13513.1703871693,18587.3465686213,18635.5270365148,17875.5706448878,19687.6103099756,18820.3635244041,20071.2295449277,19995.1205892723,19773.0919023677,21141.4707600532,20811.4838073174,20990.3037815972,18760.3643528831,16644.1527558671,17986.7070733095,17675.529090207,19333.5486608162,18264.2425706769,20482.2500900388,20306.7072695972,19870.5066088066,20359.34693563,19448.7737305973,19211.5668294779,17516.0725239582,18939.3248364508,17611.7646093545,20818.8205475938,20908.2127794783,21061.8897908102,22107.8489578978,21511.0011288492,22236.9137872321,20885.7343635571,17456.4986280321,18612.0513739478,17498.7160089964,18940.1295990917,18999.3130336863,21614.0538376626,22597.0800153034,22393.7379238483,22042.0045770969,21695.8540165179,18528.2760233648,19026.3844967964,19122.7563914912,19237.8456702504,20776.519272683,24467.0497031092,21977.9092752037,22113.4356782578,22646.4085796639,23654.6224212695
,78.1,17225.5859673887,16877.4328886795,17801.7491241173,17533.2797313945,17776.7436556772,19540.92269702,19184.1299086574,18631.1453148187,17975.5307573224,17244.3759606303,18243.8675246202,13433.4259452531,18507.1377955324,18519.027183314,17749.6570513812,19558.6049970723,18692.9017148324,19939.7632236127,19874.1371686976,19698.9944715613,21032.5811138375,20719.8469615908,20912.4500740291,18675.9735401148,16551.1326980829,17887.92398374,17578.1880333662,19266.0751636736,18171.1944892138,20367.4489562916,20185.6557019052,19747.48286943,20234.4301435435,19346.5001078307,19142.6476475241,17410.5022908051,18836.5853251912,17500.6040840853,20684.4241743112,20790.4172286907,20936.9435029734,21972.2915667525,21354.0361736757,22102.3791296374,20760.9838220913,17370.3109603774,18530.1598080879,17418.8151199867,18852.6810447461,18895.0611818469,21532.7110179425,22512.2407312339,22293.0933684914,21957.9824049496,21612.7296628303,18420.8128373572,18939.5822403882,19003.0279182304,19096.9348848185,20669.7819548517,24372.9256098644,21898.0833454616,22025.5753903467,22558.5756467371,23566.2031088994
,78.2,17150.6734378892,16769.3799773172,17674.4710972604,17404.2268388909,17648.268127374,19403.4352761291,19062.0364977403,18521.5397912074,17877.0388395164,17173.5030772555,18173.4916745536,13349.6479945008,18423.656618465,18395.4476207767,17616.339405713,19424.5896519948,18557.6479691369,19800.8109377048,19748.3380760245,19626.5505898068,20921.8818890636,20627.6149207273,20835.4941948557,18588.6096500628,16453.4403453857,17785.2369176132,17478.0310044751,19199.8330574312,18074.6775236205,20248.0524317649,20060.0088935741,19618.1562075806,20104.9189174798,19241.1391179646,19074.2419006098,17301.0377011624,18727.4650805359,17384.4531940481,20545.640234864,20669.470472597,20808.6253048055,21833.4126582378,21192.4203399545,21965.3802188859,20633.9043888969,17280.2867066277,18446.2742236464,17335.987515789,18763.8754280245,18787.3014877719,21451.8585325059,22426.9598369151,22189.2556877584,21873.8987675937,21529.6920216509,18309.9735144022,18851.164624421,18878.8554412595,18950.4239333012,20561.3871243374,24279.9081243533,21818.0187406884,21937.3299634359,22470.5294505168,23478.292994875
,78.3,17071.8755165828,16655.4313261583,17538.5966400507,17268.3599875632,17512.689467281,19258.3285419889,18934.7935853801,18408.029516784,17775.9489927311,17109.1397263047,18102.6198552362,13260.2606895027,18335.994348773,18264.0319359133,17476.2629703294,19293.50007211,18415.8641747798,19655.306715393,19618.2603813085,19552.9553518026,20809.4943070555,20532.8875267322,20757.1755484302,18496.6932672852,16349.9227266439,17677.4916322688,17373.5049516059,19129.1797069354,17973.1593662138,20123.3127462711,19928.1486039305,19481.1930590212,19968.2344205563,19129.5421396003,19004.1187859737,17187.5474910017,18615.3985140475,17264.3182325408,20402.9735074513,20546.0881434993,20678.5612071827,21691.6623283955,21027.7951071077,21827.1077442362,20504.2812030995,17186.502219819,18360.5644273038,17250.4672752807,18672.8570807013,18674.9891269364,21370.2023231958,22340.5842282106,22081.0704633442,21789.9157901864,21443.9987972152,18196.2907445895,18762.0362922976,18750.9358153696,18799.8158948177,20451.6538445794,24185.9041685601,21737.7194484029,21849.0120411696,22381.3091713522,23388.7986079695
,78.4,16990.9561428557,16538.5590500555,17398.2354320256,17128.67791927,17374.6596415326,19111.3538860415,18807.3124671838,18294.8807159567,17675.8025430067,17052.326708712,18032.5661494355,13164.7966990164,18245.1384363534,18128.577423514,17334.0035998937,19167.3547849001,18271.9738002254,19508.6005296168,19488.5418010208,19467.9649524474,20697.5339168981,20438.7308292404,20678.7195108151,18401.2763340255,16243.1184695517,17565.8104678428,17266.0574106894,19044.1234432205,17867.8035104826,19994.6574306702,19791.3882169974,19338.9353048703,19826.4114096961,19014.5769236753,18934.8820847241,17074.3356454112,18504.0567240497,17144.4646376774,20260.5824417159,20423.2976008835,20550.0838347808,21551.874482965,20864.8909372729,21692.1479982294,20375.8008036966,17089.9794682075,18273.0717523314,17162.7362551336,18580.1028273372,18558.5008233555,21287.6600760249,22253.6564045,21969.853227359,21705.0307822275,21358.085050094,18083.6316232572,18674.1263225436,18622.6796835435,18649.1830845609,20342.1707501795,24092.6072740258,21657.36576149,21760.9699703163,22291.6979554628,23298.5327478165
,78.5,16905.9205823064,16419.8859378531,17255.8758658047,16988.4996730599,17236.6573595826,18966.3015529463,18681.8572080822,18184.5174114283,17578.9602199824,17003.8558891939,17962.6672184883,13062.6345487484,18149.5228781278,17990.6746578642,17192.1366783697,19049.0955624004,18129.1787650885,19364.1898906678,19362.4634410214,19376.9798352805,20588.8510910679,20346.6026386332,20601.1619497941,18301.8840094678,16131.2807160872,17449.8940215053,17155.4810561911,18945.0479193672,17758.4459664363,19861.6436175482,19650.6668851263,19192.1000880295,19681.5233658579,18896.9958784992,18867.0714353881,16963.6941204765,18395.2600845793,17028.9369518121,20122.3004804764,20302.8755880635,20425.7521828648,21416.4568499624,20708.5159599006,21562.8932629222,20251.8876921978,16990.4031149444,18183.2713349986,17073.0077501218,18484.9071529635,18437.4616374939,21203.9939585355,22165.8553975847,21855.7209799137,21620.4086261193,21270.6122097612,17973.9357275132,18587.345143621,18497.052293068,18503.0590773739,20234.062167759,23997.944685352,21576.5713916993,21673.4074988075,22202.0292963239,23207.200996571
,78.6,16816.0213481413,16300.3056446868,17114.0962003565,16849.8108437112,17102.3565640038,18824.7698164073,18561.4895151629,18078.0098302387,17486.1263690516,16964.3473801174,17894.3785038798,12953.0603448969,18048.5504801584,17851.4304929829,17053.1970754957,18939.5186295916,17990.1162890535,19224.2092791102,19240.9265470347,19280.609045616,20483.3568049515,20255.0591679542,20523.7705862483,18197.1595976632,16013.764496798,17330.1744962953,17040.7551217905,18833.4846396912,17644.6093996314,19723.616733585,19505.754635598,19041.0389246072,19532.3542136295,18775.3878604454,18800.0317427508,16857.3243632014,18290.4037609634,16925.2454695467,19989.4096349298,20185.2121593587,20306.1475830232,21286.0630863905,20560.3112542208,21438.3427751889,20133.4382468541,16888.819864184,18092.4512320317,16981.0179421765,18387.2529139807,18312.2182699987,21119.7664983114,22077.0957380818,21738.3474166033,21535.8971844563,21184.5130446915,17868.5362973441,18501.3997489934,18375.9503037827,18362.7477781032,20128.7252205699,23903.5984348834,21494.9757749311,21585.3535208395,22112.1511128768,23115.0792181129
,78.7,16721.2445493367,16179.7270232427,16974.8902090052,16715.9922885769,16971.6646802348,18690.2623447685,18446.6037481151,17975.0793752152,17394.6412102121,16928.6043669808,17826.5677635602,12834.3136944108,17941.2600353665,17712.6833083114,16919.4430004914,18836.9217525139,17857.4511980942,19091.103017283,19124.0723234697,19179.3964128875,20378.747109972,20162.4885893362,20444.588954581,18084.6216370581,15891.8346006085,17206.525161247,16921.2006095737,18710.2621632817,17525.8264563493,19581.258078453,19357.1546645842,18887.0151129879,19378.5902188782,18649.7418029547,18732.5036896008,16755.3714106538,18188.5068356104,16834.6108758599,19861.4662793954,20069.3447485095,20190.7848479205,21159.6665206209,20419.3243792104,21316.742159706,20017.7301287474,16783.9443262001,17998.8740901646,16886.6743401482,18286.1037340136,18181.9770573475,21033.9140383424,21987.7551719995,21617.4090460228,21450.4801972014,21096.2957633644,17767.0241252524,18416.5033973518,18259.6862821498,18228.8725671823,20024.7692241032,23807.5982719305,21412.7903322052,21496.3353234691,22020.9685992669,23020.6288514234
,78.8,16621.1348269673,16060.7169527892,16842.3021243475,16590.2021045772,16849.3864494947,18565.287990027,18338.4683907405,17877.0295695554,17306.1025299556,16884.1572814956,17760.5681633915,12707.3973244285,17827.5210361831,17577.1118168927,16793.2752890536,18729.8292798694,17733.8061232574,18967.2260220511,19014.0655862588,19075.6817007523,20275.5659365467,20069.5780349849,20365.5026851067,17965.7562641031,15768.4245023911,17080.6102257071,16799.2219360532,18579.0720209937,17404.8749177507,19437.1528932815,19207.8116269052,18734.067696704,19224.7427732684,18523.2063002491,18666.2884464023,16659.4550480225,18090.7767008971,16757.4262899523,19739.8973784062,19955.6405752833,20079.3956158858,21037.7701276145,20287.0514323262,21197.61384174,19906.7705881701,16677.5571867651,17903.0078308017,16790.6724948682,18182.8112511348,18048.9656269073,20947.7438091786,21898.3954184318,21494.5985191687,21363.6717682626,21007.9806852638,17670.3819267083,18332.471661127,18149.3813524742,18103.0424049674,19922.3550608329,23712.2148962603,21330.6611401631,21405.6333879824,21929.7029743854,22925.9924733526
,78.9,16512.2844460814,15941.7010361971,16714.2548528993,16471.6002644054,16733.6084725159,18446.6707552009,18233.7393392859,17779.9624404049,17216.4287440928,16828.9152878678,17692.6627959662,12572.2557460089,17704.7653792447,17442.0998071986,16672.801865928,18619.2538709631,17617.0183463251,18849.4546809088,18906.776952167,18973.0030004903,20170.3883039284,19972.7816278125,20285.2782317197,17837.8689950384,15642.6137690451,16952.0846733584,16673.858222559,18446.071716644,17281.8278566268,19290.5972581428,19057.9006392745,18582.0891883089,19071.9045833661,18395.2430069465,18598.7934111905,16566.3144742701,17993.6719376621,16689.3567821919,19621.3989134808,19840.8895067754,19967.935812145,20916.0088813723,20159.1718711232,21075.922130686,19796.2063350065,16567.5903435931,17804.3535522506,16691.986700275,18076.1292034378,17912.6339220631,20860.2940389446,21807.7399259388,21368.3904106974,21275.7544702897,20917.7633949516,17574.0274207273,18246.3652908855,18042.3151633444,17982.4135264054,19818.636478552,23615.0727273976,21246.9617560695,21311.5794950486,21836.9395755145,22829.6448292532
